ID number,Both lab,# Country/project,Training,Category,"A (MY FS), B (MY O), C (ST)",A1_DonorName,A2_Agency,A3_DonorCat,Program,A4_Project,A5_Statement,A6_Keywords,A7_ImplOrg,A8_ImplCat,A9_ANGOLA,A9_BENIN,A9_BOTSWANA,A9_BURKINA FASO,A9_BURUNDI,A9_CABO VERDE,A9_CAMEROON,A9_CAR,A9_CHAD,A9_COMOROS,A9_CONGO,A9_COTE D'IVOIRE,A9_DRC,A9_DJIBOUTI,A9_EQ GUINEA,A9_ERITREA,A9_ETHIOPIA,A9_GABON,A9_GAMBIA,A9_GHANA,A9_GUINEA,A9_GUINEA-BISSAU,A9_KENYA,A9_LESOTHO,A9_LIBERIA,A9_MADAGASCAR,A9_MALAWI,A9_MALI,A9_MAURITANIA,A9_MAURITIUS,A9_MOZAMBIQUE,A9_NAMIBIA,A9_NIGER,A9_NIGERIA,A9_RWANDA,A9_SAO TOME AND PRINCIPE,A9_SENEGAL,A9_SEYCHELLES,A9_SIERRA LEONE,A9_SOMALIA,A9_SOUTH AFRICA,A9_SOUTH SUDAN,A9_SUDAN,A9_SWAZILAND,A9_TOGO,A9_UGANDA,A9_TANZANIA,A9_ZAMBIA,A9_ZIMBABWE,A9a_Level ,A10_REC,A10_REC2,A11_YearInit,A12_YearEnd,A13_TimeFrame,A14_LimitedRequest,A15_OtherCharacteristics,B1_Project focus,B2_Purpose_P,B3_Purpose_S,B4_Activity_1,B4_Activity_2,B4_Activity_3,B4_Activity_4,B4_Activity_5,B4_Activity_6,B4_Activity_7,B4_Activity_8,B4_Activity_9,B4_Activity_10,B4_Activity_11,B4_Activity_12,B4_Activity_13,B4_Activity_14,B4_Activity_15,B4_Activity_16,B4_Activity_17,B5_MarketFocus,B6_InformalMarkets,C1_HazardCat_Mycotoxins,C1_HazardCat_Microbiological,C1_HazardCat_NatChemical,C1_HazardCat_ManChem,C1_HazardCat_Unspecified,C2_HazardName,C3_CommodityCat_1 ,C3_CommodityCat_2,C3_CommodityCat_3,C3_CommodityCat_4,C3_CommodityCat_5,C3_CommodityCat_6,C3_CommodityCat_7,C3_CommodityCat_8,C3_CommodityCat_9,C3_CommodityCat_10,C3_CommodityCat_11Unspecified,C4_CommodityName,C5_ValueChain,D1_VCParticipantsNames,D2_VCPart_1,D2_VCPart_2,D2_VCPart_3,D2_VCPart_4,D2_VCPart_5,D2_VCPart_6,D2_VCPart_9,D3_DonorPartNames,D4_DonorP_1,D4_DonorP_2,D4_DonorP_3,D4_DonorP_4,D4_DonorP_5,D4_DonorP_6,D4_DonorP_7,D4_DonorP_8,D4_DonorP_9,D5_Non-DonorPartNames,D6_Non-DonorP_1,D6_Non-DonorP_2,D6_Non-DonorP_3,D6_Non-DonorP_4,D6_Non-DonorP_5,D6_Non-DonorP_6,D6_Non-DonorP_7,D6_Non-DonorP_9,E1_Total_Budget,E2_FSBudget,E3_BudgetCat,Running in 2010,Running in 2011,Running in 2012,Running in 2013,Running in 2014,Running in 2015,Running in 2016,Running in 2017,Long-term project,Short-term project/TA
ASTF-2,0,5,1,1,C,African Solidarity Trust Fund,.,8,,Pilot implementation of the FAO/WHO Technical Guidance for the Development of Bivalve Molluscan Sanitation Programs ,"To develop Standards for bivalve mollusks and the Codes of Practice to be followed by the countries to achieve these standards, but further guidance was requested by Codex member countries in this regard. A Technical Guidance document for Bivalve Molluscan Sanitation Programs is being developed, and the workshop served as the first step for its pilot implementation in the participant countries and refinement of the guidance document.",bivalve mollusks; shellfish,FAO,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,9,2016,2016,2,9,2,1,4,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,"microorganisms, toxins, chemicals",0,0,0,1,0,0,0,0,0,0,0,mollusks (shellfish),mollusks (shellfish),.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,National governments,1,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,0,1,0,0,1
Australia-1,0,1,0,1,A,Australia,Department of Foreign Affairs and Trade (DFAT),2,"BecA-Commonwealth Scientific and Industrial Research
Organisation (CSIRO) partnership",Developing a mycotoxin diagnostics platform,Developing a mycotoxin diagnostics platform and applying this to a national maize-breeding programme,mycotoxin,ACIAR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2011,2015,.,.,.,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,mycotoxins ,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,1,.,.,.,0,1,1,1,1,1,0,0,1,0
Australia-2,2,2,0,1,A,Australia,Department of Foreign Affairs and Trade (DFAT),2,"BecA-Commonwealth Scientific and Industrial Research
Organisation (CSIRO) partnership",Capacity and action for aflatoxin reduction in Eastern Africa (CAAREA),Establishing a regional nutritional analytical platform and applying this to reduce aflatoxin contamination of Kenyan and Tanzanian maize and other grains. ,aflatoxin; research,BecA-Commonwealth Scientific and Industrial Research Organisation (CSIRO) partnership,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,9,2011,2013,.,.,.,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,2,1,0,0,0,0,aflatoxin,1,0,0,0,0,0,0,0,0,0,0,maize,maize for human and animal consumption,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,"ILRI; Mikocheni Agricultural Research Institute (MARI, Tanzania); KARI Perkerra; PACA; Open University of Tanzania; Ministry of Agriculture and Food Security, Tanzania; Cornell University; South Africa University of Pretoria/HarvestChoice ",1,1,1,0,0,0,0,0,1529000,1529000,5,0,1,1,1,0,0,0,0,1,0
Australia-3,0,1,0,1,A,Australia,Department of Foreign Affairs and Trade (DFAT),2,,"Evaluating hermetic storage in plastic ""superbags"" versus metal silos ","Randomised control trial to test the efficacy of metal silos and the super-bags in reducing aflatoxin contamination and pests, as compared with the use of conventional storage methods such as polypropylene bags and mud huts.",aflatoxin,ACIAR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,9,2015,2017,.,.,.,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,aflatoxin,1,0,0,0,0,0,0,0,0,0,0,maize,maize for human and animal consumption,farmers,1,0,0,0,0,0,0,Cultivate Africa’s Future programme (funded by Canada’s International Development Research Centre) ,1,0,0,0,0,0,0,0,0,University of Zimbabwe; Action Contre la Faim (Action Against Hunger) ,0,1,1,0,0,0,0,0,1600000,1600000,5,0,0,0,0,0,1,1,1,1,0
Austria-1,0,1,0,1,A,Austria,Austrian Development Agency (ADA),2,,Biological control of aflatoxins in maize for enhanced food safety and income in Burkina Faso,"This project aims to develop innovative biocontrol strategies for the control of aflatoxins in Burkina Faso, using native atoxigenic strains of Aspergillus flavus
collected from the farmers’ fields.",aflatoxin; maize; biocontrol,IITA,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2010,2013,.,.,.,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,aflatoxin,1,0,0,0,0,0,0,0,0,0,0,"maize, groundnut",maize and groundnut  for human and animal consumption,Growers' organizations,1,0,0,0,0,0,0,USDA-ARS,0,1,0,0,0,0,0,0,0,Institut de l’Environnement et de Recherches Agricoles (INERA); Vienna University of Technology (Austria),0,1,0,0,0,0,0,0,.,.,.,1,1,1,1,0,0,0,0,1,0
Austria-2,0,2,1,2,B,Austria,Austrian Development Agency (ADA),2,,"Healthy seedling systems for safer, more productive vegetables in East Africa","Promote healthy seedlings to improve productivity and limit the use of pesticides-- ensure reliable and consistent availability of good quality, pest- and disease-free planting material through nurseries.",pesticides; productivity; pests; GAPs,IITA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,9,2016,2018,.,.,.,2,2,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,1,0,pesticides,0,0,0,0,0,0,1,0,0,0,0,vegetables,vegetables for human consumption,farmers,1,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,1,Addis Ababa University (Ethiopia); Makerere University (Uganda); VEDCO (Volunteer Efforts for Development Concern),0,1,1,0,0,0,0,0,.,.,.,0,0,0,0,0,0,1,1,1,0
Belgium-1,0,1,1,1,C,Belgium,.,2,,Creation of the Beninese Agency for Food Safety and Institutional Support for SPS reform,"Belgium provides an institutional support to the Ministry of Agriculture, Livestock and Fisheries, including the necessary reform in the field of SPS and the creation of the Beninese Agency for Food Safety.",national; SPS; institutional reform; policy; organisational capacity building; training,.,.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2012,2012,.,.,.,1,4,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,"Ministry of Agriculture, Livestock, and Fisheries, Government of Benin",1,0,0,0,0,0,0,0,596650,596650,4,0,0,1,0,0,0,0,0,0,1
Belgium-2,0,1,1,2,B,Belgium,BTC (now Enabel),2,,Programme d’Appui Multi Sectoriel à la Sécurité Alimentaire et Nutritionnel dans l’Atacora (AMSANA) ,"To improve the food security of vulnerable groups through management of soil fertility, development of the maize and fonio (Boukoumbé) sector, and in particular amelioration of the storage of maize and the valorisation of the harvest.",maize; fonio; processing; storage,Aide au Développement Gembloux (ADG),3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2015,2021,.,.,.,2,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,mycotoxins,1,0,0,0,0,0,1,0,0,0,0,"maize, fonio, vegetables","maize, fonio, vegetables",farmers; consumers,1,0,0,0,1,0,0,.,0,0,0,0,0,0,0,0,1,Louvain Cooperation; Guichet d'Economie Locale (GEL) Nord Benin,0,0,1,0,0,1,0,0,3721710,.,5,0,0,0,0,0,1,1,1,1,0
BMGF-1,0,15,1,2,B,Bill & Melinda Gates Foundation,.,3,,Purchase for Progress,"To identify and share best practices for increasing profitable smallholder/low-income farmer engagement in markets; to increase the capacity of SHFs to produce for, and engage in, markets in order to increase income levels; to identify and implement best practices for increasing sales; and to transform WFP food-purchase programmes so that they better support sustainable small-scale production and address the root causes of hunger. Testing WFP consignments with private labs the fungus responsible for aflatoxin; Developing field testing equipment for WFP staff and partners; Defining standard operating procedures for aflatoxin testing; Teaching prevention techniques through a joint project with the Food and Agriculture Organization; Working with FAO to develop a surveillance network and mapping lab capacity in countries at risk of aflatoxin; Working with machine makers to design containerized drying, cleaning and sorting equipment.",aflatoxin; storage; drying,WFP,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,2,9,9,2008,2013,.,.,.,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,aflatoxin,1,1,0,0,0,0,0,0,0,0,0,"cereals, groundnut","cereals, groundnut",smallholder farmers,1,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,1,.,.,.,1,1,1,1,0,0,0,0,1,0
BMGF-2,0,2,1,1,A,Bill & Melinda Gates Foundation,.,3,,"Development and commercialization of biological control of aflatoxins in Kenya and Nigeria (BMGF, USDA, USAID, DFID)","Development of Aflasafe™ KE01 (in Kenya) and aflasafe™-Nigeria—collect baseline data on the incidence of aflatoxin in Kenya and Nigeria; enable commercialization and availability of aflasafe™ for maize and groundnut in Nigeria; enhance capacity of Kenyan institutions to conduct biocontrol research; create awareness, train farmers and strengthen stakeholder capacity for aflatoxin management in Nigeria and Kenya; conduct field testing with maize and groundnut; construction of a new, modern laboratory facility; construction of a small-scale plant that will manufacture KE01™.",aflatoxin; aflasafe,IITA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2011,2013,.,.,.,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,1,0,0,0,0,aflatoxin,1,1,0,0,0,0,0,0,0,0,0,"maize, groundnut","maize, groundnut",farmers,1,0,0,0,0,0,0,USDA-ARS,0,1,0,0,0,0,0,0,0,ACDI/VOCA; African Agricultural Technology Foundation (AATF); Doreo Partners; Kenya Agricultural Research Institute (KARI); National Agency for Food and Drugs Administration and Control (NAFDAC); Rutgers University,1,1,1,0,0,0,0,0,1320000,1320000,5,0,1,1,1,0,0,0,0,1,0
BMGF-3,0,6,2,1,A,Bill & Melinda Gates Foundation,,3, ,"Partnership for Aflatoxin Control in Africa (PACA) (*BMGF, $20M, DFID $1.6M; USAID $12M )","To develop an Africa-based and Africa-led partnership, and to substantially control aflatoxin contamination in key staple crops across sub-Saharan Africa.",aflatoxin,Meridian Institute ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,9,9,2011,2016,.,.,.,1,2,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,2,1,0,0,0,0,aflatoxin,1,1,0,0,0,0,0,0,0,0,0,"grains, groundnut","grains, groundnut for human and animal consumption",farmers; processors; traders; retailers; consumers,1,1,1,1,1,0,0,USAID; Bill and Melinda Gates Foundation (BMGF); DFID,0,1,1,0,0,0,0,0,0,.,0,0,0,0,0,0,0,1,33600000,33600000,6,0,1,1,1,1,1,1,0,1,0
BMGF-4,0,1,2,2,B,BMGF,L-MIRA,3,,"Livestock and Micro Reforms in Agribusiness (L-MIRA) , Ethiopia","To support the growth and competitiveness of dairy and poultry sectors in the agribusiness value chain. Achieve policy, legal and regulatory reforms, including national policies, institutional policies and guidelines, risk based testing and inspection systems, information sharing systems, harmonization of regulation functions, capacity building in implementation of such reforms. ","livestock, animal-sources foods",WBG Trade & Competitiveness Global Practice,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2015,2019,.,.,.,3,4,9,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,unspecified,0,0,1,0,1,0,0,0,0,0,0,"dairy, poultry","milk, eggs, meat",livestock producers; veterinarians,1,0,0,0,0,1,0,IFC,0,0,0,0,0,0,1,0,0,Government of Ethiopia,1,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,1,1,1,1,0
BMGF-5,0,1,2,2,B,BMGF,L-MIRA,3,,"Livestock and Micro Reforms in Agribusiness (L-MIRA) , Tanzania","To support the growth and competitiveness of dairy and poultry sectors in the agribusiness value chain. Achieve policy, legal and regulatory reforms, including national policies, institutional policies and guidelines, risk based testing and inspection systems, information sharing systems, harmonization of regulation functions, capacity building in implementation of such reforms. ","livestock, animal-source foods, dairy, poultry",WBG Trade & Competitiveness Global Practice,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,9,2015,2019,.,.,.,3,4,9,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,unspecified,0,0,1,0,1,0,0,0,0,0,0,"dairy, poultry","milk, eggs, meat",livestock producers; veterinarians,1,0,0,0,0,1,0,IFC,0,0,0,0,0,0,1,0,0,Government of Tanzania,1,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,1,1,1,1,0
BMGF-6,1,6,2,1,A,Bill & Melinda Gates Foundation,.,3,,"Partnership for Aflatoxin Control in Africa (PACA) II (BMGF, $4M + matching)","To generate an evidence base on the prevalence of aflatoxin in Africa, disseminate knowledge about tools and strategies to combat aflatoxins and engage with public and private sector stakeholders to increase an aflatoxin-free food supply ",aflatoxin,African Union,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,9,9,2016,2020,.,.,.,1,2,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,2,1,0,0,0,0,aflatoxin,1,1,0,0,0,0,0,0,0,0,0,"grains, groundnut","grains, groundnut for human and animal consumption",farmers; processors; traders; retailers; consumers,1,1,1,1,1,0,0,USAID; Bill and Melinda Gates Foundation (BMGF); DFID,0,1,1,0,0,0,0,0,0,.,0,0,0,0,0,0,0,1,4000000,4000000,5,0,0,0,0,0,0,1,1,1,0
Canada-1,0,1,1,1,A,Canada,International Development Research Centre (IDRC),2,,Compliance with Private Food Safety Standards among Smallholders in Kenya,"GLOBAL GAP is one of the private food safety standards that Kenyan horticultural farmers have to adopt to remain in export production. The project will evaluate the drivers of producer GLOBALGAP compliance over different institutional arrangements (such as financing mechanisms); the economic viability of compliance; and the livelihood impact of compliance. In addition, the project aims to build the capacity of farmers and other locally based actors to enhance compliance and thereby contribute to increased welfare in the project area.",Regulatory compliance; private standards; GLOBAL G.A.P.,University of Nairobi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2010,2013,.,.,.,1,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,1,0,0,0,0,vegetables,vegetables for human consumption,small-scale vegetable producers; agribusiness extension workers,1,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,1,"agricultural economists, soil scientists, quality standard and food safety specialists",0,1,0,0,0,0,0,0,238353,238353,3,1,1,1,1,0,0,0,0,1,0
Canada-2,0,2,1,1,C,Canada,Health Canada,2,,Training: Regional workshop on basic principles and organisation of Codex, Regional workshop on basic principles and organisation of Codex,Codex,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9,9,2012,2012,1,9,2,1,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,.,.,.,0,0,1,0,0,0,0,0,0,1
Canada-3,0,1,1,1,A,Canada,International Development Research Centre (IDRC),2,,Funding to promote storage technologies reducing aflatoxin contamination in maize grain and reducing exposure ,Funding to promote storage technologies reducing aflatoxin contamination in maize grain and reducing exposure ,maize; storage; aflatoxin,Action Contre le Faim,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,9,2014,2017,.,.,.,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,aflatoxin,1,1,0,0,0,0,0,0,0,0,0,"maize, groundnut, bambara, beans, cowpeas","maize, groundnut, bambara, beans, cowpeas","smallholder farmers; high-risk consumers (children, pregnant women, lactating mothers)",1,0,0,0,1,0,0,.,0,0,0,0,0,0,0,0,1,"Ministry of Health, Government of Zimbabwe; University of Nairobi",1,1,0,0,0,0,0,0,1599606.25,1599606.25,5,0,0,0,0,1,1,1,1,1,0
Canada-4,0,3,0,1,C,Canada,Public Health Agency of Canada,2,,Serotyping and phagetyping of Salmonella samples received from developing countries,Serotyping and phage typing of Salmonella samples received from developing countries,Salmonella,Public Health Agency of Canada,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,9,9,2014,2015,.,.,.,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,Salmonella,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,1,20000,20000,1,0,0,0,0,1,1,0,0,0,1
Canada-5,0,1,1,1,C,Canada,CFIA,2,,"Meeting: Introducing Canada’s food safety systems and shared responsibilities for food safety (Ghana delegation, on the margins of the Codex Committee for Food Labelling)","At Codex Committee for Food labelling (CCFL) in Ottawa, the delegation from Ghana met separately with the CFIA on potential technical cooperation with the CFIA on food safety (in-kind). ",Codex; national,CFIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2016,2016,1,1,9,1,4,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,Government of Ghana,1,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,0,1,0,0,1
Denmark-1,2,3,1,2,B,Denmark,Ministry of Foreign Affairs (Danida),2,,Capability Building for Research and Development in Traditional Fermented Processing in West Africa,"To build research capacity in West Africa with a view to: i) Upgrading and quality assurance of laboratory work for food analysis and research; II) Projects in the fermentation of food, food safety and quality aimed at the countries' poorest areas and the use of new or underutilized raw materials III) training and exchange of staff between the project partners IV) Dissemination of the results obtained for local food producers V) Promotion of Good Laboratory Practice (GLP) for international accreditation of microbiological and chemical analyzes of food. The partners and selected local food producers introduced the internationally recognized rules of GLP and management of food safety.",research; laboratory; quality; GLP,"Department of Food Science (KU), University of Copenhagen (KU), Denmark, Faculty of Science (KU)",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2008,2012,.,.,.,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,2,0,1,0,1,0,"microbiological, chemical",0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,producers,0,1,0,0,0,0,0,.,0,0,0,0,0,0,0,0,1,Food Research Institute (FRI),1,1,1,0,0,0,0,0,516480.7,.,4,1,1,1,0,0,0,0,0,1,0
Denmark-2,2,1,1,2,B,Denmark,Ministry of Foreign Affairs (Danida),2,,Agricultural Business Initiative (aBi) Trade related Sanitary & Phyto-Sanitary (SPS) and Quality Management Systems support programme,"To strengthen the competitiveness of Uganda's agricultural and agro-processing sectors through 1. Value chain development,  2. Expansion of financial services supporting agribusiness, and 3. Trade-related SPS and quality management systems.",agribusiness; private sector; technical support; value chain development,"Government of Uganda, with indirect management from Danida",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,9,2010,2017,.,.,.,3,3,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,"farmers; SMEs; producer organizations; input suppliers (Africa Coffee Academy, Eastern Rice Millers Limited, Kawacom Uganda Limited, Mbale Farmers Organisation, UGACHICK Poultry Breeders Limited, Agromax Uganda Limited, Ltd Kiboga District Farmers Association, Mbarara District Farmers Association, RECO Industries, UGACOF Ltd, Amatheon-Agri Uganda Limited, FIT Uganda Limited, KK Fresh Produce Exporters Limited Mubende Mityana District Farmers Association Royal Plants And Nurseries Limited Uganda Crane Creameries Cooperative Union Aponye (U) Ltd Freedom Farmers Limited Kyagalanyi Coffee Ltd Muhorro Area Cooperative Enterprise Limited Rubanga Co-operative Society Limited Armajaro (u) Ltd Hanns R. Neumann Stiftung Africa Ltd. Kyazanga Farmers' Cooperative Society Limited Mukono District Farmers Association Rukungiri Dairy Farmers Cooperative Union (RUDAFCU) UNADA Build Africa Uganda Hoima District Farmers Organisation Kyempara Farmers Cooperative Society Ltd National Union Of Coffee Farmers Agribusiness And Farmers Enterprize Sasakawa Global 2000 - UGANDA Wakiso/Mpigi District Farmers Association Cafe Africa Initiatives For Community Empowerment And Support Kyenjojo District Farmers Association Nyakyera - Rukoni Area Cooperative Enterprise Sembabule District Farmers Association Youth Social Work Association (YSA) - Dokolo Community Sustainable Initiatives Link Kasaali Farmers Cooperative Society Limited Masindi District Farmers Association Pallisa Farmers Association Solidalidard East & Central Africa Expertise Centre Uganda Delight (U) Ltd Katerera Area Cooperative Enterprise Masindi District SACCO Peoples Intervention Worldwide UCDA / Coffee Quality Institute)",1,1,1,1,0,0,0,DG DEVCO; Ministry of Foreign Affairs of the Netherlands; USAID; UKAID; SIDA; KFW Development Bank (Germany),0,1,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,1,50118600,.,6,1,1,1,1,1,1,1,1,1,0
